timestamp,temperature,humidity,wind_direction,wind_speed,pressure
2019-01-01 00:00:00,0.425,76.695,101.41666666666667,5.6,963.7283333333332
2019-01-01 01:00:00,0.5549999999999999,73.445,72.0,5.736666666666666,964.0533333333333
2019-01-01 02:00:00,0.31166666666666665,68.90166666666667,87.4,7.905,964.3883333333334
2019-01-01 03:00:00,0.14166666666666666,67.82833333333333,107.46666666666667,9.445,964.7033333333333
2019-01-01 04:00:00,0.48666666666666664,67.81,107.48333333333333,9.85,964.935
2019-01-01 05:00:00,1.5616666666666668,60.95333333333333,96.75,11.043333333333333,965.0366666666666
2019-01-01 06:00:00,1.7383333333333333,57.875,99.36666666666666,9.49,965.3966666666668
2019-01-01 07:00:00,1.8016666666666665,54.095,119.68333333333334,8.885,965.4133333333333
2019-01-01 08:00:00,2.385,53.458333333333336,107.31666666666666,6.916666666666667,965.3133333333333
2019-01-01 09:00:00,2.4833333333333334,53.434999999999995,129.21666666666667,6.38,965.115
2019-01-01 10:00:00,2.225,52.12,144.95,6.325,964.895
2019-01-01 11:00:00,2.8616666666666664,50.269999999999996,187.2,3.8433333333333333,964.85
2019-01-01 12:00:00,4.516666666666667,47.89333333333333,210.01666666666668,2.9183333333333334,964.75
2019-01-01 13:00:00,4.083333333333333,47.71666666666667,198.7,5.488333333333333,964.63
2019-01-01 14:00:00,4.001666666666667,48.24333333333333,182.46666666666667,5.066666666666666,964.535
2019-01-01 15:00:00,3.685,48.480000000000004,36.583333333333336,4.783333333333333,964.3
2019-01-01 16:00:00,3.01,52.406666666666666,65.75,4.415,964.3366666666666
2019-01-01 17:00:00,2.9866666666666664,53.25833333333333,80.33333333333333,3.19,964.305
2019-01-01 18:00:00,2.1599999999999997,57.49166666666667,124.03333333333333,3.618333333333333,964.2983333333334
2019-01-01 19:00:00,2.095,59.763333333333335,228.56666666666666,2.4633333333333334,964.3116666666666
2019-01-01 20:00:00,1.9183333333333332,60.315000000000005,254.61666666666667,2.3483333333333336,964.3983333333333
2019-01-01 21:00:00,1.6616666666666666,62.583333333333336,128.88333333333333,2.61,964.3733333333333
2019-01-01 22:00:00,1.3283333333333334,70.68166666666666,137.48333333333332,5.1,964.24
2019-01-01 23:00:00,1.2899999999999998,66.11333333333333,127.01666666666667,4.058333333333334,964.0116666666667
2019-01-02 00:00:00,1.245,65.54666666666667,94.88333333333334,3.7800000000000002,963.735
2019-01-02 01:00:00,1.3533333333333333,63.99333333333333,70.41666666666667,1.8133333333333332,963.6683333333333
2019-01-02 02:00:00,1.3483333333333334,64.78166666666667,109.43333333333334,1.4066666666666667,963.4599999999999
2019-01-02 03:00:00,1.3116666666666668,62.388333333333335,123.25,3.953333333333333,963.0283333333333
2019-01-02 04:00:00,1.03,59.07166666666667,144.41666666666666,9.433333333333334,962.66
2019-01-02 05:00:00,1.52,51.445,142.2,6.64,962.635
2019-01-02 06:00:00,1.6833333333333333,50.544999999999995,152.88333333333333,7.58,962.4233333333334
2019-01-02 07:00:00,2.6683333333333334,46.71666666666667,87.46666666666667,6.283333333333333,962.2483333333333
2019-01-02 08:00:00,3.0983333333333336,45.53333333333333,27.866666666666667,5.645,961.9316666666667
2019-01-02 09:00:00,3.1616666666666666,47.975,23.716666666666665,5.0233333333333325,961.615
2019-01-02 10:00:00,3.0300000000000002,49.985,25.25,5.59,961.2900000000001
2019-01-02 11:00:00,3.058333333333333,51.894999999999996,92.31666666666666,3.7816666666666667,961.2116666666667
2019-01-02 12:00:00,1.68,56.04833333333333,146.7,6.073333333333333,961.285
2019-01-02 13:00:00,2.0349999999999997,54.09166666666667,144.8,4.653333333333333,961.2633333333334
2019-01-02 14:00:00,2.7383333333333337,57.01166666666666,73.96666666666667,3.996666666666667,961.3466666666666
2019-01-02 15:00:00,2.9133333333333336,62.16833333333333,226.21666666666667,3.5766666666666667,961.1866666666666
2019-01-02 16:00:00,2.308333333333333,63.00833333333333,259.46666666666664,4.415,960.8916666666667
2019-01-02 17:00:00,1.525,66.02166666666668,212.86666666666667,5.443333333333333,960.995
2019-01-02 18:00:00,1.6316666666666668,64.33166666666666,244.25,2.9883333333333337,961.2083333333334
2019-01-02 19:00:00,1.3983333333333332,63.76833333333333,217.75,3.515,961.48
2019-01-02 20:00:00,0.8200000000000001,65.955,230.2,4.4783333333333335,961.605
2019-01-02 21:00:00,0.6366666666666666,68.59166666666667,205.63333333333333,3.6599999999999997,961.61
2019-01-02 22:00:00,0.3983333333333333,71.35,131.3,1.9933333333333332,961.5966666666667
2019-01-02 23:00:00,-0.08833333333333333,75.28500000000001,73.11666666666666,3.125,961.6516666666666
2019-01-03 00:00:00,-1.0683333333333331,80.52333333333333,116.06666666666666,2.395,961.5966666666667
2019-01-03 01:00:00,-1.28,75.08833333333334,111.05,4.516666666666667,961.515
2019-01-03 02:00:00,-0.2783333333333333,67.28833333333334,105.06666666666666,4.761666666666667,961.5216666666668
2019-01-03 03:00:00,-0.145,67.24166666666666,115.73333333333333,3.1083333333333334,961.6850000000001
2019-01-03 04:00:00,0.6633333333333333,67.11,144.95,11.748333333333333,961.5033333333333
2019-01-03 05:00:00,1.3150000000000002,65.915,120.91666666666667,11.764999999999999,961.7066666666667
2019-01-03 06:00:00,2.295,59.39,102.48333333333333,9.488333333333333,961.755
2019-01-03 07:00:00,3.02,54.681666666666665,91.58333333333333,7.819999999999999,961.8149999999999
2019-01-03 08:00:00,4.348333333333333,47.663333333333334,65.71666666666667,13.081666666666667,962.02
2019-01-03 09:00:00,3.6733333333333333,54.75,74.26666666666667,15.656666666666666,962.28
2019-01-03 10:00:00,2.728333333333333,57.165,78.0,14.433333333333334,962.45
2019-01-03 11:00:00,2.908333333333333,55.019999999999996,70.4,11.831666666666667,962.5516666666666
2019-01-03 12:00:00,3.7083333333333335,54.36333333333334,60.4,10.401666666666667,962.6483333333333
2019-01-03 13:00:00,4.113333333333333,51.90833333333333,58.88333333333333,9.948333333333332,962.78
2019-01-03 14:00:00,4.081666666666667,52.776666666666664,64.26666666666667,10.621666666666666,962.785
2019-01-03 15:00:00,3.1333333333333333,55.336666666666666,61.55,10.606666666666666,962.8549999999999
2019-01-03 16:00:00,2.8233333333333333,56.885,68.31666666666666,12.323333333333332,962.6966666666667
2019-01-03 17:00:00,2.2366666666666664,58.97,83.81666666666666,11.59,962.8766666666667
2019-01-03 18:00:00,1.7966666666666666,59.16166666666666,101.83333333333333,10.593333333333334,962.9583333333334
2019-01-03 19:00:00,1.1433333333333333,61.45,105.18333333333334,11.243333333333334,963.225
2019-01-03 20:00:00,0.8450000000000001,65.22166666666666,104.1,11.263333333333332,963.3633333333332
2019-01-03 21:00:00,0.30333333333333334,67.555,102.83333333333333,9.531666666666666,963.7216666666667
2019-01-03 22:00:00,0.165,68.45166666666667,103.06666666666666,10.558333333333334,964.0466666666667
2019-01-03 23:00:00,-0.15166666666666667,68.25,102.61666666666666,12.848333333333333,964.4566666666667
2019-01-04 00:00:00,-1.085,72.51666666666667,119.16666666666667,13.008333333333333,964.7966666666667
2019-01-04 01:00:00,-1.1466666666666667,67.075,120.95,12.631666666666666,964.8149999999999
2019-01-04 02:00:00,-1.0566666666666669,63.84166666666667,122.25,13.995000000000001,964.99
2019-01-04 03:00:00,-1.0766666666666669,66.06166666666667,115.83333333333333,13.205,965.1800000000001
2019-01-04 04:00:00,-0.92,67.35,104.4,12.573333333333332,965.4066666666666
2019-01-04 05:00:00,-0.8,65.74833333333333,92.23333333333333,14.42,965.6866666666667
2019-01-04 06:00:00,-0.9049999999999999,69.80166666666668,100.98333333333333,11.6,965.735
2019-01-04 07:00:00,-0.3266666666666667,65.94333333333333,101.78333333333333,9.241666666666667,965.87
2019-01-04 08:00:00,-0.10833333333333334,67.55333333333333,81.48333333333333,11.06,966.1
2019-01-04 09:00:00,-0.295,71.69,89.71666666666667,9.466666666666667,966.07
2019-01-04 10:00:00,-0.11,72.17166666666667,78.86666666666666,10.0,966.3566666666667
2019-01-04 11:00:00,0.255,70.72166666666666,80.03333333333333,8.423333333333334,966.5833333333334
2019-01-04 12:00:00,0.98,67.89833333333334,72.76666666666667,9.421666666666665,966.4449999999999
2019-01-04 13:00:00,1.2683333333333333,67.43166666666667,70.13333333333334,9.528333333333334,966.3266666666666
2019-01-04 14:00:00,1.105,68.56666666666666,60.88333333333333,9.581666666666667,966.1533333333334
2019-01-04 15:00:00,1.0233333333333332,68.20666666666666,69.25,10.24,966.0166666666667
2019-01-04 16:00:00,1.0283333333333333,66.82333333333334,69.91666666666667,9.54,965.7666666666667
2019-01-04 17:00:00,0.765,71.065,126.71666666666667,6.741666666666666,965.5366666666666
2019-01-04 18:00:00,1.1366666666666667,68.81833333333334,93.13333333333334,8.933333333333334,965.3533333333332
2019-01-04 19:00:00,0.6433333333333333,73.45833333333333,79.91666666666667,9.948333333333332,965.3633333333332
2019-01-04 20:00:00,0.15166666666666667,74.18,78.93333333333334,11.171666666666665,965.1066666666667
2019-01-04 21:00:00,-0.22666666666666666,74.87833333333333,73.7,9.006666666666666,965.0633333333334
2019-01-04 22:00:00,-0.775,75.38333333333334,79.35,7.575,965.1216666666667
2019-01-04 23:00:00,-1.165,77.65333333333334,76.65,7.238333333333333,964.9916666666667
2019-01-05 00:00:00,-1.3516666666666666,78.71666666666667,85.11666666666666,6.413333333333333,964.8199999999999
