year,month,source_hour,irradiance_w_m2,pv_capacity_kw,performance_ratio,availability_factor,pv_generation_kw,generation_type
1988,12,13,705.5555555555555,100.0,0.8,1.0,56.444444444444436,MODELED_SCENARIO
1988,12,14,687.7777777777777,100.0,0.8,1.0,55.02222222222222,MODELED_SCENARIO
1988,12,15,645.5555555555555,100.0,0.8,1.0,51.644444444444446,MODELED_SCENARIO
1988,12,16,583.6111111111111,100.0,0.8,1.0,46.68888888888889,MODELED_SCENARIO
1988,12,17,503.8888888888889,100.0,0.8,1.0,40.31111111111112,MODELED_SCENARIO
1988,12,18,406.1111111111111,100.0,0.8,1.0,32.48888888888889,MODELED_SCENARIO
1988,12,19,309.16666666666663,100.0,0.8,1.0,24.733333333333334,MODELED_SCENARIO
1988,12,20,227.77777777777777,100.0,0.8,1.0,18.222222222222225,MODELED_SCENARIO
1988,12,21,147.5,100.0,0.8,1.0,11.8,MODELED_SCENARIO
1988,12,22,93.8888888888889,100.0,0.8,1.0,7.511111111111112,MODELED_SCENARIO
1988,12,23,55.55555555555556,100.0,0.8,1.0,4.4444444444444455,MODELED_SCENARIO
1988,12,24,33.33333333333333,100.0,0.8,1.0,2.666666666666666,MODELED_SCENARIO
1989,1,1,21.11111111111111,100.0,0.8,1.0,1.688888888888889,MODELED_SCENARIO
1989,1,2,28.611111111111107,100.0,0.8,1.0,2.2888888888888888,MODELED_SCENARIO
1989,1,3,52.77777777777778,100.0,0.8,1.0,4.222222222222222,MODELED_SCENARIO
1989,1,4,87.5,100.0,0.8,1.0,7.0,MODELED_SCENARIO
1989,1,5,121.38888888888889,100.0,0.8,1.0,9.71111111111111,MODELED_SCENARIO
1989,1,6,206.11111111111111,100.0,0.8,1.0,16.48888888888889,MODELED_SCENARIO
1989,1,7,280.55555555555554,100.0,0.8,1.0,22.444444444444446,MODELED_SCENARIO
1989,1,8,361.6666666666667,100.0,0.8,1.0,28.933333333333337,MODELED_SCENARIO
1989,1,9,438.6111111111111,100.0,0.8,1.0,35.08888888888889,MODELED_SCENARIO
1989,1,10,517.5,100.0,0.8,1.0,41.4,MODELED_SCENARIO
1989,1,11,597.2222222222222,100.0,0.8,1.0,47.77777777777778,MODELED_SCENARIO
1989,1,12,619.1666666666666,100.0,0.8,1.0,49.53333333333333,MODELED_SCENARIO
1989,1,13,620.2777777777778,100.0,0.8,1.0,49.62222222222223,MODELED_SCENARIO
1989,1,14,609.4444444444445,100.0,0.8,1.0,48.75555555555556,MODELED_SCENARIO
1989,1,15,552.7777777777777,100.0,0.8,1.0,44.22222222222222,MODELED_SCENARIO
1989,1,16,452.7777777777777,100.0,0.8,1.0,36.22222222222222,MODELED_SCENARIO
1989,1,17,365.8333333333333,100.0,0.8,1.0,29.266666666666666,MODELED_SCENARIO
1989,1,18,292.77777777777777,100.0,0.8,1.0,23.42222222222222,MODELED_SCENARIO
1989,1,19,219.72222222222223,100.0,0.8,1.0,17.57777777777778,MODELED_SCENARIO
1989,1,20,137.77777777777777,100.0,0.8,1.0,11.022222222222224,MODELED_SCENARIO
1989,1,21,93.33333333333334,100.0,0.8,1.0,7.466666666666668,MODELED_SCENARIO
1989,1,22,47.22222222222222,100.0,0.8,1.0,3.777777777777778,MODELED_SCENARIO
1989,1,23,29.444444444444443,100.0,0.8,1.0,2.3555555555555556,MODELED_SCENARIO
1989,1,24,16.11111111111111,100.0,0.8,1.0,1.288888888888889,MODELED_SCENARIO
1989,2,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,2,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,2,3,1.6666666666666667,100.0,0.8,1.0,0.13333333333333336,MODELED_SCENARIO
1989,2,4,14.166666666666666,100.0,0.8,1.0,1.1333333333333333,MODELED_SCENARIO
1989,2,5,44.72222222222222,100.0,0.8,1.0,3.5777777777777775,MODELED_SCENARIO
1989,2,6,100.83333333333331,100.0,0.8,1.0,8.066666666666666,MODELED_SCENARIO
1989,2,7,170.55555555555554,100.0,0.8,1.0,13.644444444444444,MODELED_SCENARIO
1989,2,8,246.66666666666663,100.0,0.8,1.0,19.73333333333333,MODELED_SCENARIO
1989,2,9,300.8333333333333,100.0,0.8,1.0,24.06666666666667,MODELED_SCENARIO
1989,2,10,375.27777777777777,100.0,0.8,1.0,30.022222222222226,MODELED_SCENARIO
1989,2,11,440.0,100.0,0.8,1.0,35.2,MODELED_SCENARIO
1989,2,12,450.27777777777777,100.0,0.8,1.0,36.022222222222226,MODELED_SCENARIO
1989,2,13,470.0,100.0,0.8,1.0,37.6,MODELED_SCENARIO
1989,2,14,445.8333333333333,100.0,0.8,1.0,35.666666666666664,MODELED_SCENARIO
1989,2,15,398.3333333333333,100.0,0.8,1.0,31.866666666666664,MODELED_SCENARIO
1989,2,16,333.3333333333333,100.0,0.8,1.0,26.666666666666664,MODELED_SCENARIO
1989,2,17,279.7222222222222,100.0,0.8,1.0,22.377777777777773,MODELED_SCENARIO
1989,2,18,196.38888888888889,100.0,0.8,1.0,15.711111111111112,MODELED_SCENARIO
1989,2,19,121.38888888888889,100.0,0.8,1.0,9.71111111111111,MODELED_SCENARIO
1989,2,20,66.66666666666666,100.0,0.8,1.0,5.333333333333332,MODELED_SCENARIO
1989,2,21,18.05555555555556,100.0,0.8,1.0,1.4444444444444449,MODELED_SCENARIO
1989,2,22,2.7777777777777777,100.0,0.8,1.0,0.22222222222222224,MODELED_SCENARIO
1989,2,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,2,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,5,0.8333333333333334,100.0,0.8,1.0,0.06666666666666668,MODELED_SCENARIO
1989,3,6,11.666666666666668,100.0,0.8,1.0,0.9333333333333335,MODELED_SCENARIO
1989,3,7,48.888888888888886,100.0,0.8,1.0,3.911111111111111,MODELED_SCENARIO
1989,3,8,105.55555555555556,100.0,0.8,1.0,8.444444444444445,MODELED_SCENARIO
1989,3,9,165.55555555555554,100.0,0.8,1.0,13.244444444444444,MODELED_SCENARIO
1989,3,10,223.0555555555556,100.0,0.8,1.0,17.84444444444445,MODELED_SCENARIO
1989,3,11,266.38888888888886,100.0,0.8,1.0,21.31111111111111,MODELED_SCENARIO
1989,3,12,300.27777777777777,100.0,0.8,1.0,24.022222222222222,MODELED_SCENARIO
1989,3,13,311.6666666666667,100.0,0.8,1.0,24.933333333333337,MODELED_SCENARIO
1989,3,14,293.05555555555554,100.0,0.8,1.0,23.444444444444446,MODELED_SCENARIO
1989,3,15,238.61111111111111,100.0,0.8,1.0,19.08888888888889,MODELED_SCENARIO
1989,3,16,180.83333333333331,100.0,0.8,1.0,14.466666666666667,MODELED_SCENARIO
1989,3,17,118.6111111111111,100.0,0.8,1.0,9.488888888888887,MODELED_SCENARIO
1989,3,18,55.0,100.0,0.8,1.0,4.4,MODELED_SCENARIO
1989,3,19,12.777777777777777,100.0,0.8,1.0,1.0222222222222221,MODELED_SCENARIO
1989,3,20,0.5555555555555556,100.0,0.8,1.0,0.044444444444444446,MODELED_SCENARIO
1989,3,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,3,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,6,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,7,0.8333333333333334,100.0,0.8,1.0,0.06666666666666668,MODELED_SCENARIO
1989,4,8,9.444444444444445,100.0,0.8,1.0,0.7555555555555555,MODELED_SCENARIO
1989,4,9,38.05555555555556,100.0,0.8,1.0,3.0444444444444447,MODELED_SCENARIO
1989,4,10,78.6111111111111,100.0,0.8,1.0,6.288888888888889,MODELED_SCENARIO
1989,4,11,114.16666666666666,100.0,0.8,1.0,9.133333333333333,MODELED_SCENARIO
1989,4,12,129.16666666666666,100.0,0.8,1.0,10.333333333333332,MODELED_SCENARIO
1989,4,13,125.83333333333331,100.0,0.8,1.0,10.066666666666666,MODELED_SCENARIO
1989,4,14,113.33333333333331,100.0,0.8,1.0,9.066666666666666,MODELED_SCENARIO
1989,4,15,82.22222222222221,100.0,0.8,1.0,6.5777777777777775,MODELED_SCENARIO
1989,4,16,43.61111111111111,100.0,0.8,1.0,3.488888888888889,MODELED_SCENARIO
1989,4,17,9.722222222222223,100.0,0.8,1.0,0.7777777777777778,MODELED_SCENARIO
1989,4,18,0.2777777777777778,100.0,0.8,1.0,0.022222222222222223,MODELED_SCENARIO
1989,4,19,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,4,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,6,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,7,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,8,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,9,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,10,1.9444444444444444,100.0,0.8,1.0,0.15555555555555556,MODELED_SCENARIO
1989,5,11,9.722222222222223,100.0,0.8,1.0,0.7777777777777778,MODELED_SCENARIO
1989,5,12,16.666666666666664,100.0,0.8,1.0,1.333333333333333,MODELED_SCENARIO
1989,5,13,25.27777777777777,100.0,0.8,1.0,2.0222222222222217,MODELED_SCENARIO
1989,5,14,16.38888888888889,100.0,0.8,1.0,1.3111111111111113,MODELED_SCENARIO
1989,5,15,2.7777777777777777,100.0,0.8,1.0,0.22222222222222224,MODELED_SCENARIO
1989,5,16,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,17,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,18,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,19,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,5,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,6,1,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,2,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,3,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,4,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,5,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,6,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,7,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,8,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,9,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,10,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,11,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,12,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,13,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,14,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,15,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,16,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,17,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,18,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,19,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,20,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,21,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,22,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,23,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,6,24,,100.0,0.8,1.0,,MODELED_SCENARIO
1989,7,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,6,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,7,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,8,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,9,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,10,0.8333333333333334,100.0,0.8,1.0,0.06666666666666668,MODELED_SCENARIO
1989,7,11,6.111111111111111,100.0,0.8,1.0,0.4888888888888889,MODELED_SCENARIO
1989,7,12,18.05555555555556,100.0,0.8,1.0,1.4444444444444449,MODELED_SCENARIO
1989,7,13,19.444444444444446,100.0,0.8,1.0,1.5555555555555556,MODELED_SCENARIO
1989,7,14,8.333333333333332,100.0,0.8,1.0,0.6666666666666665,MODELED_SCENARIO
1989,7,15,0.5555555555555556,100.0,0.8,1.0,0.044444444444444446,MODELED_SCENARIO
1989,7,16,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,17,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,18,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,19,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,7,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,6,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,7,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,8,1.6666666666666667,100.0,0.8,1.0,0.13333333333333336,MODELED_SCENARIO
1989,8,9,12.22222222222222,100.0,0.8,1.0,0.9777777777777775,MODELED_SCENARIO
1989,8,10,38.61111111111112,100.0,0.8,1.0,3.0888888888888903,MODELED_SCENARIO
1989,8,11,72.77777777777779,100.0,0.8,1.0,5.822222222222223,MODELED_SCENARIO
1989,8,12,89.44444444444444,100.0,0.8,1.0,7.155555555555555,MODELED_SCENARIO
1989,8,13,92.5,100.0,0.8,1.0,7.4,MODELED_SCENARIO
1989,8,14,75.0,100.0,0.8,1.0,6.0,MODELED_SCENARIO
1989,8,15,48.33333333333333,100.0,0.8,1.0,3.866666666666666,MODELED_SCENARIO
1989,8,16,17.22222222222222,100.0,0.8,1.0,1.377777777777778,MODELED_SCENARIO
1989,8,17,2.5,100.0,0.8,1.0,0.2,MODELED_SCENARIO
1989,8,18,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,19,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,8,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,6,1.6666666666666667,100.0,0.8,1.0,0.13333333333333336,MODELED_SCENARIO
1989,9,7,21.666666666666668,100.0,0.8,1.0,1.7333333333333336,MODELED_SCENARIO
1989,9,8,75.27777777777779,100.0,0.8,1.0,6.022222222222224,MODELED_SCENARIO
1989,9,9,136.66666666666666,100.0,0.8,1.0,10.933333333333334,MODELED_SCENARIO
1989,9,10,201.94444444444443,100.0,0.8,1.0,16.155555555555555,MODELED_SCENARIO
1989,9,11,250.83333333333331,100.0,0.8,1.0,20.066666666666663,MODELED_SCENARIO
1989,9,12,274.72222222222223,100.0,0.8,1.0,21.977777777777778,MODELED_SCENARIO
1989,9,13,282.22222222222223,100.0,0.8,1.0,22.57777777777778,MODELED_SCENARIO
1989,9,14,267.22222222222223,100.0,0.8,1.0,21.37777777777778,MODELED_SCENARIO
1989,9,15,221.94444444444449,100.0,0.8,1.0,17.755555555555556,MODELED_SCENARIO
1989,9,16,172.22222222222223,100.0,0.8,1.0,13.777777777777779,MODELED_SCENARIO
1989,9,17,89.72222222222223,100.0,0.8,1.0,7.177777777777779,MODELED_SCENARIO
1989,9,18,32.5,100.0,0.8,1.0,2.6,MODELED_SCENARIO
1989,9,19,3.333333333333333,100.0,0.8,1.0,0.26666666666666666,MODELED_SCENARIO
1989,9,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,9,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,10,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,10,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,10,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,10,4,5.277777777777778,100.0,0.8,1.0,0.4222222222222223,MODELED_SCENARIO
1989,10,5,28.611111111111107,100.0,0.8,1.0,2.2888888888888888,MODELED_SCENARIO
1989,10,6,79.44444444444444,100.0,0.8,1.0,6.355555555555556,MODELED_SCENARIO
1989,10,7,148.33333333333334,100.0,0.8,1.0,11.866666666666667,MODELED_SCENARIO
1989,10,8,226.38888888888889,100.0,0.8,1.0,18.11111111111111,MODELED_SCENARIO
1989,10,9,303.6111111111111,100.0,0.8,1.0,24.28888888888889,MODELED_SCENARIO
1989,10,10,366.1111111111112,100.0,0.8,1.0,29.2888888888889,MODELED_SCENARIO
1989,10,11,426.9444444444444,100.0,0.8,1.0,34.15555555555556,MODELED_SCENARIO
1989,10,12,462.2222222222222,100.0,0.8,1.0,36.977777777777774,MODELED_SCENARIO
1989,10,13,468.05555555555554,100.0,0.8,1.0,37.44444444444445,MODELED_SCENARIO
1989,10,14,452.7777777777777,100.0,0.8,1.0,36.22222222222222,MODELED_SCENARIO
1989,10,15,408.88888888888886,100.0,0.8,1.0,32.71111111111111,MODELED_SCENARIO
1989,10,16,340.83333333333337,100.0,0.8,1.0,27.26666666666667,MODELED_SCENARIO
1989,10,17,268.3333333333333,100.0,0.8,1.0,21.46666666666667,MODELED_SCENARIO
1989,10,18,191.1111111111111,100.0,0.8,1.0,15.28888888888889,MODELED_SCENARIO
1989,10,19,95.83333333333331,100.0,0.8,1.0,7.666666666666664,MODELED_SCENARIO
1989,10,20,31.666666666666668,100.0,0.8,1.0,2.5333333333333337,MODELED_SCENARIO
1989,10,21,4.722222222222222,100.0,0.8,1.0,0.37777777777777777,MODELED_SCENARIO
1989,10,22,0.2777777777777778,100.0,0.8,1.0,0.022222222222222223,MODELED_SCENARIO
1989,10,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,10,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1989,11,1,7.222222222222221,100.0,0.8,1.0,0.5777777777777777,MODELED_SCENARIO
1989,11,2,11.11111111111111,100.0,0.8,1.0,0.888888888888889,MODELED_SCENARIO
1989,11,3,29.444444444444443,100.0,0.8,1.0,2.3555555555555556,MODELED_SCENARIO
1989,11,4,71.38888888888889,100.0,0.8,1.0,5.711111111111112,MODELED_SCENARIO
1989,11,5,118.6111111111111,100.0,0.8,1.0,9.488888888888887,MODELED_SCENARIO
1989,11,6,194.16666666666663,100.0,0.8,1.0,15.533333333333331,MODELED_SCENARIO
1989,11,7,282.22222222222223,100.0,0.8,1.0,22.57777777777778,MODELED_SCENARIO
1989,11,8,369.1666666666666,100.0,0.8,1.0,29.533333333333328,MODELED_SCENARIO
1989,11,9,456.38888888888886,100.0,0.8,1.0,36.51111111111111,MODELED_SCENARIO
1989,11,10,543.6111111111111,100.0,0.8,1.0,43.48888888888889,MODELED_SCENARIO
1989,11,11,589.1666666666666,100.0,0.8,1.0,47.13333333333333,MODELED_SCENARIO
1989,11,12,617.5,100.0,0.8,1.0,49.400000000000006,MODELED_SCENARIO
1989,11,13,614.7222222222223,100.0,0.8,1.0,49.177777777777784,MODELED_SCENARIO
1989,11,14,598.8888888888889,100.0,0.8,1.0,47.91111111111112,MODELED_SCENARIO
1989,11,15,559.7222222222223,100.0,0.8,1.0,44.77777777777778,MODELED_SCENARIO
1989,11,16,495.55555555555554,100.0,0.8,1.0,39.644444444444446,MODELED_SCENARIO
1989,11,17,429.1666666666666,100.0,0.8,1.0,34.33333333333333,MODELED_SCENARIO
1989,11,18,332.5,100.0,0.8,1.0,26.6,MODELED_SCENARIO
1989,11,19,255.5555555555556,100.0,0.8,1.0,20.44444444444445,MODELED_SCENARIO
1989,11,20,171.11111111111111,100.0,0.8,1.0,13.68888888888889,MODELED_SCENARIO
1989,11,21,94.16666666666669,100.0,0.8,1.0,7.533333333333336,MODELED_SCENARIO
1989,11,22,45.833333333333336,100.0,0.8,1.0,3.6666666666666674,MODELED_SCENARIO
1989,11,23,18.33333333333333,100.0,0.8,1.0,1.4666666666666666,MODELED_SCENARIO
1989,11,24,8.055555555555555,100.0,0.8,1.0,0.6444444444444445,MODELED_SCENARIO
1989,12,1,46.66666666666667,100.0,0.8,1.0,3.733333333333334,MODELED_SCENARIO
1989,12,2,55.833333333333336,100.0,0.8,1.0,4.466666666666668,MODELED_SCENARIO
1989,12,3,78.6111111111111,100.0,0.8,1.0,6.288888888888889,MODELED_SCENARIO
1989,12,4,118.88888888888889,100.0,0.8,1.0,9.511111111111111,MODELED_SCENARIO
1989,12,5,163.6111111111111,100.0,0.8,1.0,13.088888888888889,MODELED_SCENARIO
1989,12,6,241.66666666666663,100.0,0.8,1.0,19.333333333333332,MODELED_SCENARIO
1989,12,7,326.94444444444446,100.0,0.8,1.0,26.155555555555562,MODELED_SCENARIO
1989,12,8,445.55555555555554,100.0,0.8,1.0,35.644444444444446,MODELED_SCENARIO
1989,12,9,539.7222222222222,100.0,0.8,1.0,43.17777777777778,MODELED_SCENARIO
1989,12,10,622.2222222222223,100.0,0.8,1.0,49.77777777777778,MODELED_SCENARIO
1989,12,11,671.1111111111111,100.0,0.8,1.0,53.6888888888889,MODELED_SCENARIO
1989,12,12,692.7777777777778,100.0,0.8,1.0,55.42222222222223,MODELED_SCENARIO
1989,12,13,707.5,100.0,0.8,1.0,56.6,MODELED_SCENARIO
1989,12,14,709.7222222222223,100.0,0.8,1.0,56.777777777777786,MODELED_SCENARIO
1989,12,15,687.5,100.0,0.8,1.0,55.0,MODELED_SCENARIO
1989,12,16,616.1111111111111,100.0,0.8,1.0,49.28888888888889,MODELED_SCENARIO
1989,12,17,529.4444444444445,100.0,0.8,1.0,42.35555555555556,MODELED_SCENARIO
1989,12,18,425.27777777777777,100.0,0.8,1.0,34.022222222222226,MODELED_SCENARIO
1989,12,19,316.94444444444446,100.0,0.8,1.0,25.355555555555558,MODELED_SCENARIO
1989,12,20,225.5555555555556,100.0,0.8,1.0,18.044444444444448,MODELED_SCENARIO
1989,12,21,150.27777777777777,100.0,0.8,1.0,12.022222222222222,MODELED_SCENARIO
1989,12,22,88.05555555555556,100.0,0.8,1.0,7.044444444444444,MODELED_SCENARIO
1989,12,23,64.16666666666667,100.0,0.8,1.0,5.133333333333335,MODELED_SCENARIO
1989,12,24,49.72222222222222,100.0,0.8,1.0,3.977777777777778,MODELED_SCENARIO
1990,1,1,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,2,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,3,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,4,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,5,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,6,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,7,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,8,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,9,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,10,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,11,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,12,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,13,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,14,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,15,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,16,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,17,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,18,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,19,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,20,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,21,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,22,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,23,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,1,24,,100.0,0.8,1.0,,MODELED_SCENARIO
1990,2,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1990,2,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1990,2,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
